"","plz_code","ZIP_3","ZIP3_ID"
"5088","79102","791",506
"5089","79199","791",507
"5090","57567","575",166
"5091","59755","597",219
"5092","49692","496",642
"5093","49082","490",658
"5094","57074","570",172
"5095","79856","798",482
"5096","59889","598",218
"5097","44532","445",329
"5098","59192","591",226
"5099","56341","563",354
"5100","48151","481",206
"5101","56276","562",367
"5102","79597","795",495
"5103","51702","517",1138
"5104","79639","796",492
"5105","67706","677",446
"5106","57636","576",161
"5107","56133","561",381
"5108","67707","677",446
"5109","58791","587",102
"5110","79650","796",492
"5111","67821","678",519
"5112","57439","574",168
"5113","34119","341",423
"5114","37627","376",631
"5115","31020","310",663
"5116","34260","342",419
"5117","34359","343",412
"5118","24882","248",531
"5119","97842","978",1077
"5120","21635","216",528
"5121","49191","491",654
"5122","79853","798",482
"5123","35794","357",570
"5124","65606","656",378
"5125","26127","261",800
"5126","67592","675",455
"5127","55128","551",445
"5128","59597","595",221
"5129","67550","675",455
"5130","78144","781",273
"5131","79787","797",488
"5132","53560","535",345
"5133","44892","448",417
"5134","56294","562",365
"5135","44379","443",336
"5136","56330","563",355
"5137","59379","593",223
"5138","07570","075",745
"5139","19399","193",763
"5140","85456","854",1060
"5141","06184","061",692
"5142","08541","085",730
"5143","04249","042",868
"5144","06800","068",667
"5145","93189","931",53
"5146","04129","041",870
"5147","94368","943",26
"5148","93185","931",53
"5149","83355","833",133
"5150","84543","845",79
"5151","84558","845",79
"5152","93495","934",50
"5153","04880","048",858
"5154","93437","934",50
"5155","17153","171",722
"5156","94562","945",21
"5157","09116","091",1132
"5158","94469","944",23
"5159","09120","091",1132
"5160","09487","094",1123
"5161","04769","047",859
"5162","93453","934",50
"5163","94239","942",27
"5164","84359","843",83
"5165","84364","843",83
"5166","14089","140",782
"5167","17129","171",722
"5168","18528","185",695
"5169","12165","121",527
"5170","10789","107",437
"5171","13349","133",824
"5172","10825","108",432
"5173","01609","016",806
"5174","10781","107",437
"5175","16348","163",880
"5176","13127","131",826
"5177","17495","174",717
"5178","97280","972",1020
"5179","36037","360",563
"5180","88368","883",1074
"5181","97259","972",1020
"5182","88436","884",1071
"5183","25495","254",848
"5184","24622","246",537
"5185","30655","306",602
"5186","97291","972",1020
"5187","97723","977",1079
"5188","24646","246",538
"5189","37214","372",636
"5190","31275","312",661
"5191","31177","311",662
"5192","37581","375",632
"5193","21228","212",487
"5194","24534","245",541
"5195","36404","364",558
"5196","24247","242",551
"5197","89073","890",337
"5198","97228","972",1020
"5199","89189","891",332
"5200","20097","200",623
"5201","88481","884",1071
"5202","74589","745",969
"5203","24641","246",536
"5204","87480","874",1136
"5205","21035","210",494
"5206","87758","877",1165
"5207","31234","312",661
"5208","97342","973",1019
"5209","89340","893",325
"5210","97493","974",1018
"5211","29358","293",727
"5212","87487","874",1136
"5213","22949","229",453
"5214","89192","891",332
"5215","87767","877",1165
"5216","89537","895",320
"5217","86498","864",943
"5218","97525","975",1085
"5219","87549","875",1135
"5220","23824","238",594
"5221","87541","875",1135
"5222","23823","238",594
"5223","89415","894",323
"5224","91617","916",883
"5225","87499","874",1136
"5226","97491","974",1018
"5227","98630","986",1016
"5228","29386","293",727
"5229","87654","876",1166
"5230","91460","914",893
"5231","99991","999",1168
"5232","52525","525",1094
"5233","52076","520",1027
"5234","52064","520",1027
"5235","46459","464",94
"5236","54636","546",288
"5237","52372","523",1023
"5238","54455","544",240
"5239","50126","501",928
"5240","54576","545",235
"5241","54338","543",245
"5242","54429","544",241
"5243","66352","663",257
"5244","40591","405",1066
"5245","40629","406",1062
"5246","66620","666",249
"5247","45219","452",159
"5248","50737","507",957
"5249","54484","544",243
"5250","53340","533",292
"5251","50996","509",954
"5252","26723","267",786
"5253","66130","661",260
"5254","53225","532",293
"5255","42555","425",281
"5256","45527","455",155
"5257","53572","535",345
"5258","66877","668",303
"5259","67685","676",451
"5260","85276","852",1004
"5261","95365","953",156
"5262","85293","852",1004
"5263","81377","813",43
"5264","80335","803",825
"5265","39443","394",706
"5266","39576","395",705
"5267","81541","815",41
"5268","85609","856",1053
"5269","92289","922",852
"5270","93343","933",51
"5271","85598","855",1057
"5272","83734","837",128
"5273","83727","837",128
"5274","09623","096",1116
"5275","01776","017",804
"5276","03246","032",905
"5277","01307","013",810
"5278","01987","019",853
"5279","01328","013",810
"5280","03229","032",905
"5281","02991","029",802
"5282","03116","031",906
"5283","03051","030",908
"5284","15898","158",911
"5285","03159","031",906
"5286","91154","911",898
"5287","91790","917",878
"5288","96196","961",58
"5289","82346","823",17
"5290","96260","962",57
"5291","07429","074",746
"5292","90537","905",755
"5293","86673","866",988
"5294","96328","963",56
"5295","96342","963",56
"5296","85302","853",1000
"5297","92361","923",851
"5298","78087","780",276
"5299","68159","681",401
"5300","67122","671",476
"5301","72293","722",76
"5302","75334","753",1121
"5303","72294","722",76
"5304","35584","355",574
"5305","75210","752",1124
"5306","68789","687",386
"5307","64390","643",1035
"5308","78607","786",262
"5309","78554","785",265
"5310","64283","642",1037
"5311","60596","605",60
"5312","28717","287",896
"5313","60313","603",62
"5314","78588","785",265
"5315","35418","354",576
"5316","32108","321",628
"5317","63067","630",1106
"5318","32758","327",653
"5319","69256","692",182
"5320","35469","354",576
"5321","64354","643",1035
"5322","75449","754",1117
"5323","69436","694",175
"5324","72119","721",37
"5325","78579","785",265
"5326","27246","272",926
"5327","34630","346",406
"5328","74847","748",966
"5329","72479","724",72
"5330","31618","316",677
"5331","78355","783",269
"5332","21745","217",525
"5333","63579","635",1163
"5334","27337","273",925
"5335","32816","328",646
"5336","72419","724",72
"5337","72138","721",36
"5338","70178","701",11
"5339","78464","784",266
"5340","25782","257",834
"5341","72760","727",66
"5342","88682","886",1064
"5343","72666","726",67
"5344","63636","636",1161
"5345","31700","317",671
"5346","74196","741",941
"5347","34295","342",419
"5348","21717","217",525
"5349","34393","343",412
"5350","24855","248",531
"5351","73779","737",1038
"5352","97843","978",1077
"5353","73268","732",971
"5354","21397","213",478
"5355","38106","381",618
"5356","90616","906",752
"5357","86660","866",988
"5358","86860","868",981
"5359","91710","917",878
"5360","86500","865",995
"5361","38327","383",615
"5362","96151","961",58
"5363","99734","997",1170
"5364","86807","868",981
"5365","87677","876",1166
"5366","38479","384",614
"5367","38448","384",614
"5368","86920","869",980
"5369","86456","864",948
"5370","91564","915",889
"5371","86391","863",951
"5372","38836","388",606
"5373","98667","986",1016
"5374","86956","869",980
"5375","29456","294",726
"5376","38462","384",614
"5377","86674","866",988
"5378","91804","918",875
"5379","91166","911",898
"5380","99095","990",1158
"5381","86949","869",980
"5382","91080","910",900
"5383","67737","677",447
"5384","26683","266",788
"5385","79362","793",501
"5386","58849","588",101
"5387","77933","779",390
"5388","77694","776",312
"5389","49492","494",644
"5390","55545","555",434
"5391","79688","796",492
"5392","26340","263",796
"5393","67729","677",450
"5394","55457","554",435
"5395","57399","573",169
"5396","49134","491",654
"5397","59269","592",225
"5398","77839","778",392
"5399","65549","655",307
"5400","65343","653",309
"5401","79875","798",482
"5402","74747","747",967
"5403","36286","362",560
"5404","30926","309",597
"5405","73095","730",978
"5406","97791","977",1079
"5407","30900","309",598
"5408","74653","746",968
"5409","37127","371",637
"5410","67598","675",455
"5411","67159","671",476
"5412","76776","767",1111
"5413","67599","675",455
"5414","67595","675",455
"5415","35687","356",572
"5416","67585","675",455
"5417","67245","672",469
"5418","67133","671",476
"5419","55246","552",444
"5420","67578","675",455
"5421","79805","798",486
"5422","91796","917",878
"5423","90408","904",760
"5424","96242","962",57
"5425","96279","962",57
"5426","86668","866",988
"5427","85122","851",1005
"5428","96361","963",56
"5429","95490","954",154
"5430","88448","884",1071
"5431","73342","733",1043
"5432","30982","309",597
"5433","30179","301",596
"5434","73527","735",1041
"5435","97772","977",1079
"5436","97274","972",1020
"5437","97990","979",1072
"5438","37297","372",636
"5439","88178","881",1080
"5440","22459","224",398
"5441","20355","203",620
"5442","20146","201",622
"5443","97294","972",1020
"5444","24254","242",551
"5445","22083","220",405
"5446","89275","892",327
"5447","24111","241",556
"5448","22049","220",405
"5449","73460","734",1042
"5450","29328","293",727
"5451","31188","311",662
"5452","22395","223",400
"5453","97523","975",1085
"5454","89522","895",320
"5455","91628","916",883
"5456","97537","975",1085
"5457","24223","242",550
"5458","73450","734",1042
"5459","38274","382",617
"5460","91592","915",889
"5461","89362","893",325
"5462","37431","374",634
"5463","89350","893",325
"5464","21524","215",466
"5465","21337","213",478
"5466","38116","381",618
"5467","97486","974",1018
"5468","91522","915",889
"5469","99998","999",1168
"5470","03058","030",908
"5471","15328","153",914
"5472","02748","027",768
"5473","49201","492",651
"5474","26349","263",796
"5475","77709","777",397
"5476","76477","764",1045
"5477","67593","675",455
"5478","67454","674",461
"5479","57319","573",169
"5480","55129","551",445
"5481","79877","798",482
"5482","78112","781",273
"5483","76771","767",1111
"5484","27793","277",918
"5485","76135","761",1056
"5486","76706","767",1111
"5487","25591","255",846
"5488","24879","248",531
"5489","30826","308",601
"5490","37643","376",631
"5491","88524","885",1068
"5492","25590","255",846
"5493","74545","745",969
"5494","74638","746",968
"5495","89597","895",319
"5496","25492","254",848
"5497","65366","653",309
"5498","79736","797",488
"5499","77770","777",397
"5500","65329","653",309
"5501","67317","673",464
"5502","65555","655",307
"5503","48149","481",206
"5504","26901","269",779
"5505","48153","481",206
"5506","49509","495",643
"5507","79599","795",495
"5508","49477","494",644
"5509","67735","677",447
"5510","67659","676",451
"5511","56235","562",367
"5512","67663","676",451
"5513","57489","574",168
"5514","51643","516",1139
"5515","51545","515",1142
"5516","55627","556",428
"5517","26835","268",784
"5518","67756","677",447
"5519","61389","613",1029
"5520","35649","356",571
"5521","68199","681",401
"5522","76337","763",1046
"5523","27639","276",921
"5524","27628","276",921
"5525","76689","766",1115
"5526","68809","688",384
"5527","76707","767",1113
"5528","64319","643",1035
"5529","69123","691",187
"5530","27574","275",922
"5531","72348","723",74
"5532","60329","603",62
"5533","33104","331",511
"5534","78234","782",270
"5535","69517","695",173
"5536","64807","648",1098
"5537","64401","644",1032
"5538","75392","753",1122
"5539","25923","259",829
"5540","28279","282",902
"5541","28359","283",901
"5542","25764","257",834
"5543","21762","217",525
"5544","61209","612",1030
"5545","74930","749",964
"5546","63457","634",1164
"5547","64720","647",1099
"5548","78597","785",265
"5549","28870","288",894
"5550","71088","710",78
"5551","31613","316",677
"5552","63811","638",1157
"5553","25770","257",834
"5554","70771","707",4
"5555","71732","717",110
"5556","74821","748",966
"5557","34466","344",409
"5558","31609","316",677
"5559","63776","637",1160
"5560","25727","257",834
"5561","74382","743",929
"5562","70184","701",11
"5563","88690","886",1064
"5564","72654","726",67
"5565","31698","316",675
"5566","25554","255",846
"5567","71729","717",111
"5568","73770","737",1038
"5569","97904","979",1073
"5570","24850","248",531
"5571","37619","376",631
"5572","39317","393",709
"5573","18198","181",700
"5574","93059","930",28
"5575","07957","079",739
"5576","06711","067",673
"5577","95666","956",143
"5578","83123","831",85
"5579","14789","147",772
"5580","04107","041",870
"5581","08236","082",735
"5582","04571","045",862
"5583","14798","147",772
"5584","08058","080",738
"5585","08393","083",733
"5586","94356","943",26
"5587","83376","833",133
"5588","04849","048",858
"5589","08373","083",733
"5590","94377","943",26
"5591","84576","845",79
"5592","09350","093",1126
"5593","84508","845",79
"5594","83317","833",133
"5595","09249","092",1130
"5596","93485","934",50
"5597","84389","843",83
"5598","09468","094",1123
"5599","83457","834",132
"5600","09392","093",1126
"5601","17235","172",719
"5602","14473","144",777
"5603","94264","942",27
"5604","13581","135",820
"5605","17087","170",723
"5606","10585","105",363
"5607","10783","107",437
"5608","10969","109",431
"5609","10119","101",387
"5610","41379","413",283
"5611","52062","520",1027
"5612","41334","413",283
"5613","54616","546",288
"5614","54675","546",288
"5615","47665","476",210
"5616","54332","543",244
"5617","53894","538",333
"5618","47441","474",213
"5619","66798","667",304
"5620","54293","542",248
"5621","46485","464",94
"5622","50374","503",960
"5623","49824","498",638
"5624","47169","471",215
"5625","47051","470",217
"5626","50827","508",956
"5627","53505","535",343
"5628","46359","463",95
"5629","66113","661",260
"5630","51105","511",1096
"5631","45134","451",160
"5632","42327","423",230
